,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
105,2023-07-24,260.7203289653821,231.70763126551768,281.70389770259743,260.7203289653821,260.7203289653821,-3.558934146811331,-3.558934146811331,-3.558934146811331,-3.558934146811331,-3.558934146811331,-3.558934146811331,0.0,0.0,0.0,257.1613948185708
106,2023-07-25,260.7302169544747,237.05974956618212,283.80131532605606,260.7302169544747,260.7302169544747,-0.7246710724130184,-0.7246710724130184,-0.7246710724130184,-0.7246710724130184,-0.7246710724130184,-0.7246710724130184,0.0,0.0,0.0,260.0055458820617
107,2023-07-26,260.74010494356736,236.56855719335584,282.607891459499,260.74010494356736,260.74010494356736,-1.6802832519871445,-1.6802832519871445,-1.6802832519871445,-1.6802832519871445,-1.6802832519871445,-1.6802832519871445,0.0,0.0,0.0,259.0598216915802
108,2023-07-27,260.74999293265995,232.8072867088061,282.6344792790025,260.74999293265995,260.74999293265995,-3.3399515940506044,-3.3399515940506044,-3.3399515940506044,-3.3399515940506044,-3.3399515940506044,-3.3399515940506044,0.0,0.0,0.0,257.41004133860935
109,2023-07-28,260.75988092175254,232.66364352198363,281.92758956899553,260.75988092175254,260.75988092175254,-3.140213277905071,-3.140213277905071,-3.140213277905071,-3.140213277905071,-3.140213277905071,-3.140213277905071,0.0,0.0,0.0,257.6196676438475
110,2023-07-31,260.7895448890304,232.88844763414457,280.9386264761841,260.7895448890304,260.7895448890304,-3.5589341468164335,-3.5589341468164335,-3.5589341468164335,-3.5589341468164335,-3.5589341468164335,-3.5589341468164335,0.0,0.0,0.0,257.23061074221397
111,2023-08-01,260.799432878123,235.65247194981922,284.3373164367829,260.799432878123,260.799432878123,-0.72467107241159,-0.72467107241159,-0.72467107241159,-0.72467107241159,-0.72467107241159,-0.72467107241159,0.0,0.0,0.0,260.07476180571143
112,2023-08-02,260.5908444975281,235.82720718366951,282.3498850323662,260.5908444975281,260.5908444975281,-1.6802832519847521,-1.6802832519847521,-1.6802832519847521,-1.6802832519847521,-1.6802832519847521,-1.6802832519847521,0.0,0.0,0.0,258.91056124554336
113,2023-08-03,260.3822561169332,233.27957477209353,282.0828404275799,260.3822561169332,260.3822561169332,-3.3399515940621614,-3.3399515940621614,-3.3399515940621614,-3.3399515940621614,-3.3399515940621614,-3.3399515940621614,0.0,0.0,0.0,257.04230452287106
114,2023-08-04,260.1736677363383,234.1054297330454,281.68513812959725,260.1736677363383,260.1736677363383,-3.1402132779284675,-3.1402132779284675,-3.1402132779284675,-3.1402132779284675,-3.1402132779284675,-3.1402132779284675,0.0,0.0,0.0,257.03345445840984
115,2023-08-07,259.54790259455365,234.58935584773758,281.05181193193965,259.54790259455365,259.54790259455365,-3.558934146815365,-3.558934146815365,-3.558934146815365,-3.558934146815365,-3.558934146815365,-3.558934146815365,0.0,0.0,0.0,255.98896844773827
116,2023-08-08,259.3393142139587,235.5285211989403,283.4092277226966,259.3393142139587,259.3393142139587,-0.7246710724084229,-0.7246710724084229,-0.7246710724084229,-0.7246710724084229,-0.7246710724084229,-0.7246710724084229,0.0,0.0,0.0,258.6146431415503
117,2023-08-09,259.13072583336384,234.5985608391362,283.121087626736,259.13072583336384,259.13072583336384,-1.6802832519810604,-1.6802832519810604,-1.6802832519810604,-1.6802832519810604,-1.6802832519810604,-1.6802832519810604,0.0,0.0,0.0,257.4504425813828
118,2023-08-10,258.92213745276894,232.10917930843664,277.86234708051813,258.92213745276894,258.92213745276894,-3.339951594059285,-3.339951594059285,-3.339951594059285,-3.339951594059285,-3.339951594059285,-3.339951594059285,0.0,0.0,0.0,255.58218585870966
119,2023-08-11,258.71354907217403,230.90757569393998,280.60087573468013,258.71354907217403,258.71354907217403,-3.140213277920506,-3.140213277920506,-3.140213277920506,-3.140213277920506,-3.140213277920506,-3.140213277920506,0.0,0.0,0.0,255.57333579425352
120,2023-08-14,258.0877838911903,230.6106642084518,281.5682141734459,258.0877838911903,258.0877838911903,-3.5589341468266413,-3.5589341468266413,-3.5589341468266413,-3.5589341468266413,-3.5589341468266413,-3.5589341468266413,0.0,0.0,0.0,254.5288497443637
121,2023-08-15,257.87919549752905,233.61032115731317,279.9955015751499,257.87919549752905,257.87919549752905,-0.7246710724205193,-0.7246710724205193,-0.7246710724205193,-0.7246710724205193,-0.7246710724205193,-0.7246710724205193,0.0,0.0,0.0,257.15452442510855
122,2023-08-16,257.67060710386784,231.30919660671904,279.85048622258734,257.67060710386784,257.67060710386784,-1.6802832519786688,-1.6802832519786688,-1.6802832519786688,-1.6802832519786688,-1.6802832519786688,-1.6802832519786688,0.0,0.0,0.0,255.99032385188917
123,2023-08-17,257.4620187102066,231.5418139639962,278.2330551968537,257.4620187102066,257.4620187102066,-3.33995159405641,-3.33995159405641,-3.33995159405641,-3.33995159405641,-3.33995159405641,-3.33995159405641,0.0,0.0,0.0,254.12206711615022
124,2023-08-18,257.25343031654535,229.75552748385388,278.31510082115847,257.25343031654535,257.25343031654535,-3.1402132779225065,-3.1402132779225065,-3.1402132779225065,-3.1402132779225065,-3.1402132779225065,-3.1402132779225065,0.0,0.0,0.0,254.11321703862285
125,2023-08-21,256.62766513556164,230.3746217636072,277.2780471060905,256.62766513556164,256.62766513556164,-3.558934146825573,-3.558934146825573,-3.558934146825573,-3.558934146825573,-3.558934146825573,-3.558934146825573,0.0,0.0,0.0,253.06873098873606
126,2023-08-22,256.41907674190037,231.84586697815107,279.0746547118568,256.41907674190037,256.41907674190037,-0.724671072417352,-0.724671072417352,-0.724671072417352,-0.724671072417352,-0.724671072417352,-0.724671072417352,0.0,0.0,0.0,255.69440566948302
127,2023-08-23,256.2104883482391,231.66615050732904,279.4789537698511,256.2104883482391,256.2104883482391,-1.6802832519823567,-1.6802832519823567,-1.6802832519823567,-1.6802832519823567,-1.6802832519823567,-1.6802832519823567,0.0,0.0,0.0,254.53020509625674
128,2023-08-24,256.00189996236674,228.34495982063873,274.36779586334825,256.00189996236674,256.00189996236674,-3.3399515940607496,-3.3399515940607496,-3.3399515940607496,-3.3399515940607496,-3.3399515940607496,-3.3399515940607496,0.0,0.0,0.0,252.66194836830599
129,2023-08-25,255.79331157649432,229.7624401729536,276.96038753124594,255.79331157649432,255.79331157649432,-3.1402132779045817,-3.1402132779045817,-3.1402132779045817,-3.1402132779045817,-3.1402132779045817,-3.1402132779045817,0.0,0.0,0.0,252.65309829858973
130,2023-08-28,255.1675464188771,227.938160300136,272.5054650989038,255.1675464188771,255.1675464188771,-3.5589341468245044,-3.5589341468245044,-3.5589341468245044,-3.5589341468245044,-3.5589341468245044,-3.5589341468245044,0.0,0.0,0.0,251.6086122720526
131,2023-08-29,254.9589580330047,230.40986959918422,276.8018541305503,254.9589580330047,254.9589580330047,-0.7246710724159235,-0.7246710724159235,-0.7246710724159235,-0.7246710724159235,-0.7246710724159235,-0.7246710724159235,0.0,0.0,0.0,254.23428696058878
132,2023-08-30,254.75036964713232,228.895129296605,276.46679029814186,254.75036964713232,254.75036964713232,-1.6802832519830042,-1.6802832519830042,-1.6802832519830042,-1.6802832519830042,-1.6802832519830042,-1.6802832519830042,0.0,0.0,0.0,253.0700863951493
133,2023-08-31,254.5417812612599,226.39420127533626,272.96122580263335,254.5417812612599,254.5417812612599,-3.339951594043017,-3.339951594043017,-3.339951594043017,-3.339951594043017,-3.339951594043017,-3.339951594043017,0.0,0.0,0.0,251.20182966721688
134,2023-09-01,254.33319287538748,226.50591614198373,274.6789196444601,254.33319287538748,254.33319287538748,-3.1402132779065832,-3.1402132779065832,-3.1402132779065832,-3.1402132779065832,-3.1402132779065832,-3.1402132779065832,0.0,0.0,0.0,251.1929795974809
135,2023-09-05,253.49883933189795,228.09399063601134,277.88035456286366,253.49883933189795,253.49883933189795,-0.7246710724262807,-0.7246710724262807,-0.7246710724262807,-0.7246710724262807,-0.7246710724262807,-0.7246710724262807,0.0,0.0,0.0,252.77416825947168
136,2023-09-06,253.29025087850533,228.32743833118155,275.39622765173635,253.29025087850533,253.29025087850533,-1.6802832519836524,-1.6802832519836524,-1.6802832519836524,-1.6802832519836524,-1.6802832519836524,-1.6802832519836524,0.0,0.0,0.0,251.6099676265217
137,2023-09-07,253.08166242511277,226.58145077294532,273.5908320434454,253.08166242511277,253.08166242511277,-3.339951594054573,-3.339951594054573,-3.339951594054573,-3.339951594054573,-3.339951594054573,-3.339951594054573,0.0,0.0,0.0,249.74171083105819
138,2023-09-08,252.87307397172017,225.86267963422895,274.4543012849244,252.87307397172017,252.87307397172017,-3.140213277908585,-3.140213277908585,-3.140213277908585,-3.140213277908585,-3.140213277908585,-3.140213277908585,0.0,0.0,0.0,249.7328606938116
139,2023-09-11,252.2473086115424,226.4471874673889,274.08535697096266,252.2473086115424,252.2473086115424,-3.558934146808168,-3.558934146808168,-3.558934146808168,-3.558934146808168,-3.558934146808168,-3.558934146808168,0.0,0.0,0.0,248.68837446473424
140,2023-09-12,252.03872015814983,229.0262439185123,274.5205646792615,252.03872015814983,252.03872015814983,-0.7246710724248523,-0.7246710724248523,-0.7246710724248523,-0.7246710724248523,-0.7246710724248523,-0.7246710724248523,0.0,0.0,0.0,251.31404908572497
141,2023-09-13,251.83013170475724,226.56526697751733,272.8688123187457,251.83013170475724,251.83013170475724,-1.6802832519843,-1.6802832519843,-1.6802832519843,-1.6802832519843,-1.6802832519843,-1.6802832519843,0.0,0.0,0.0,250.14984845277294
142,2023-09-14,251.62154325136464,225.21536869108712,271.9140992751302,251.62154325136464,251.62154325136464,-3.3399515940516977,-3.3399515940516977,-3.3399515940516977,-3.3399515940516977,-3.3399515940516977,-3.3399515940516977,0.0,0.0,0.0,248.28159165731296
143,2023-09-15,251.41295479797208,224.11314448409843,272.5506884908735,251.41295479797208,251.41295479797208,-3.140213277900623,-3.140213277900623,-3.140213277900623,-3.140213277900623,-3.140213277900623,-3.140213277900623,0.0,0.0,0.0,248.27274152007146
144,2023-09-18,250.78718943272247,223.65324080624399,271.0551933804968,250.78718943272247,250.78718943272247,-3.558934146819444,-3.558934146819444,-3.558934146819444,-3.558934146819444,-3.558934146819444,-3.558934146819444,0.0,0.0,0.0,247.22825528590303
145,2023-09-19,250.5786009776393,224.2146849297833,272.8531553767964,250.5786009776393,250.5786009776393,-0.7246710724199463,-0.7246710724199463,-0.7246710724199463,-0.7246710724199463,-0.7246710724199463,-0.7246710724199463,0.0,0.0,0.0,249.85392990521936
146,2023-09-20,250.3700125225561,225.7226015997567,272.91086251642196,250.3700125225561,250.3700125225561,-1.6802832519879882,-1.6802832519879882,-1.6802832519879882,-1.6802832519879882,-1.6802832519879882,-1.6802832519879882,0.0,0.0,0.0,248.6897292705681
147,2023-09-21,250.1614240674729,223.2208530154856,268.70643644234684,250.1614240674729,250.1614240674729,-3.339951594056038,-3.339951594056038,-3.339951594056038,-3.339951594056038,-3.339951594056038,-3.339951594056038,0.0,0.0,0.0,246.82147247341686
148,2023-09-22,249.9528356123897,222.4687589035223,271.1547322128094,249.9528356123897,249.9528356123897,-3.14021327792402,-3.14021327792402,-3.14021327792402,-3.14021327792402,-3.14021327792402,-3.14021327792402,0.0,0.0,0.0,246.81262233446566
149,2023-09-25,249.3270702471401,221.549211328932,268.3252336705258,249.3270702471401,249.3270702471401,-3.5589341468183764,-3.5589341468183764,-3.5589341468183764,-3.5589341468183764,-3.5589341468183764,-3.5589341468183764,0.0,0.0,0.0,245.76813610032173
150,2023-09-26,249.1184817920569,225.60977625179976,272.26577102587214,249.1184817920569,249.1184817920569,-0.7246710724185182,-0.7246710724185182,-0.7246710724185182,-0.7246710724185182,-0.7246710724185182,-0.7246710724185182,0.0,0.0,0.0,248.3938107196384
151,2023-09-27,248.9098933369736,223.28923066429326,269.6618155082446,248.9098933369736,248.9098933369736,-1.6802832519812565,-1.6802832519812565,-1.6802832519812565,-1.6802832519812565,-1.6802832519812565,-1.6802832519812565,0.0,0.0,0.0,247.22961008499234
152,2023-09-28,248.70124042890055,221.3798273814444,267.7833830828217,248.70124042890055,248.70124042890055,-3.339951594060378,-3.339951594060378,-3.339951594060378,-3.339951594060378,-3.339951594060378,-3.339951594060378,0.0,0.0,0.0,245.36128883484017
153,2023-09-29,248.4925875208275,222.57146181564605,268.170011702859,248.4925875208275,248.4925875208275,-3.1402132779060943,-3.1402132779060943,-3.1402132779060943,-3.1402132779060943,-3.1402132779060943,-3.1402132779060943,0.0,0.0,0.0,245.3523742429214
154,2023-10-02,247.86662879660835,219.14592075097573,268.1941490256718,247.86662879660835,247.86662879660835,-3.5589341468234794,-3.5589341468234794,-3.5589341468234794,-3.5589341468234794,-3.5589341468234794,-3.5589341468234794,0.0,0.0,0.0,244.30769464978488
155,2023-10-03,247.6579758885353,224.92647783382372,269.2817294653901,247.6579758885353,247.6579758885353,-0.7246710724170896,-0.7246710724170896,-0.7246710724170896,-0.7246710724170896,-0.7246710724170896,-0.7246710724170896,0.0,0.0,0.0,246.9333048161182
156,2023-10-04,247.44932298046223,220.69702510826954,269.45025074806995,247.44932298046223,247.44932298046223,-1.680283251984944,-1.680283251984944,-1.680283251984944,-1.680283251984944,-1.680283251984944,-1.680283251984944,0.0,0.0,0.0,245.76903972847728
157,2023-10-05,247.24067007238918,220.2051498827429,266.8626950299487,247.24067007238918,247.24067007238918,-3.339951594064718,-3.339951594064718,-3.339951594064718,-3.339951594064718,-3.339951594064718,-3.339951594064718,0.0,0.0,0.0,243.90071847832445
158,2023-10-06,247.03201716431613,219.90626162920086,270.12685397552366,247.03201716431613,247.03201716431613,-3.140213277908095,-3.140213277908095,-3.140213277908095,-3.140213277908095,-3.140213277908095,-3.140213277908095,0.0,0.0,0.0,243.89180388640804
159,2023-10-09,246.40605844009704,219.12027753623138,266.9048299950116,246.40605844009704,246.40605844009704,-3.5589341468082134,-3.5589341468082134,-3.5589341468082134,-3.5589341468082134,-3.5589341468082134,-3.5589341468082134,0.0,0.0,0.0,242.84712429328883
160,2023-10-10,246.19740552933044,221.87408439029306,269.152701201772,246.19740552933044,246.19740552933044,-0.7246710724121836,-0.7246710724121836,-0.7246710724121836,-0.7246710724121836,-0.7246710724121836,-0.7246710724121836,0.0,0.0,0.0,245.47273445691826
161,2023-10-11,245.98875261856384,221.2889863375831,267.5088715859156,245.98875261856384,245.98875261856384,-1.6802832519825532,-1.6802832519825532,-1.6802832519825532,-1.6802832519825532,-1.6802832519825532,-1.6802832519825532,0.0,0.0,0.0,244.30846936658128
162,2023-10-12,245.78009970779723,217.35110641906905,265.6242409010392,245.78009970779723,245.78009970779723,-3.339951594061843,-3.339951594061843,-3.339951594061843,-3.339951594061843,-3.339951594061843,-3.339951594061843,0.0,0.0,0.0,242.4401481137354
163,2023-10-13,245.57144679703063,218.1255326169101,268.6741810852961,245.57144679703063,245.57144679703063,-3.1402132779314917,-3.1402132779314917,-3.1402132779314917,-3.1402132779314917,-3.1402132779314917,-3.1402132779314917,0.0,0.0,0.0,242.43123351909915
164,2023-10-16,244.94548806473085,215.0966962602063,264.1401708319714,244.94548806473085,244.94548806473085,-3.5589341468133173,-3.5589341468133173,-3.5589341468133173,-3.5589341468133173,-3.5589341468133173,-3.5589341468133173,0.0,0.0,0.0,241.38655391791752
165,2023-10-17,244.73683515396428,218.24431698623917,268.7359675926674,244.73683515396428,244.73683515396428,-0.7246710724107552,-0.7246710724107552,-0.7246710724107552,-0.7246710724107552,-0.7246710724107552,-0.7246710724107552,0.0,0.0,0.0,244.01216408155352
166,2023-10-18,244.52818224319765,219.33677528206644,265.3238393970244,244.52818224319765,244.52818224319765,-1.6802832519862398,-1.6802832519862398,-1.6802832519862398,-1.6802832519862398,-1.6802832519862398,-1.6802832519862398,0.0,0.0,0.0,242.8478989912114
167,2023-10-19,244.31952933243107,214.94628217383993,264.4947078674555,244.31952933243107,244.31952933243107,-3.339951594058542,-3.339951594058542,-3.339951594058542,-3.339951594058542,-3.339951594058542,-3.339951594058542,0.0,0.0,0.0,240.97957773837254
168,2023-10-20,244.11087641488834,215.6827055664375,263.5061152364085,244.11087641488834,244.11087641488834,-3.1402132779334937,-3.1402132779334937,-3.1402132779334937,-3.1402132779334937,-3.1402132779334937,-3.1402132779334937,0.0,0.0,0.0,240.97066313695484
169,2023-10-23,243.4849176622602,215.19581451768903,263.08393310485764,243.4849176622602,243.4849176622602,-3.5589341468184212,-3.5589341468184212,-3.5589341468184212,-3.5589341468184212,-3.5589341468184212,-3.5589341468184212,0.0,0.0,0.0,239.92598351544177
170,2023-10-24,243.27626474471745,217.49467207017693,266.17482386461336,243.27626474471745,243.27626474471745,-0.7246710724228512,-0.7246710724228512,-0.7246710724228512,-0.7246710724228512,-0.7246710724228512,-0.7246710724228512,0.0,0.0,0.0,242.5515936722946
171,2023-10-25,243.06761182717474,219.06259327134583,265.0842266567006,243.06761182717474,243.06761182717474,-1.6802832519899273,-1.6802832519899273,-1.6802832519899273,-1.6802832519899273,-1.6802832519899273,-1.6802832519899273,0.0,0.0,0.0,241.38732857518482
172,2023-10-26,242.85895890963204,216.0714114790365,263.4720304630515,242.85895890963204,242.85895890963204,-3.3399515940556666,-3.3399515940556666,-3.3399515940556666,-3.3399515940556666,-3.3399515940556666,-3.3399515940556666,0.0,0.0,0.0,239.51900731557637
173,2023-10-27,242.6503059920893,215.40619566572008,261.0113216491673,242.6503059920893,242.6503059920893,-3.140213277925531,-3.140213277925531,-3.140213277925531,-3.140213277925531,-3.140213277925531,-3.140213277925531,0.0,0.0,0.0,239.51009271416376
174,2023-10-30,242.02434723946115,216.16419481624584,261.81493746821025,242.02434723946115,242.02434723946115,-3.558934146823525,-3.558934146823525,-3.558934146823525,-3.558934146823525,-3.558934146823525,-3.558934146823525,0.0,0.0,0.0,238.46541309263762
175,2023-10-31,241.81569432191847,215.8247310363509,265.61476199449856,241.81569432191847,241.81569432191847,-0.7246710724214226,-0.7246710724214226,-0.7246710724214226,-0.7246710724214226,-0.7246710724214226,-0.7246710724214226,0.0,0.0,0.0,241.09102324949706
176,2023-11-01,241.60704140751906,216.07415393827227,264.7349290097332,241.60704140751906,241.60704140751906,-1.6802832519875355,-1.6802832519875355,-1.6802832519875355,-1.6802832519875355,-1.6802832519875355,-1.6802832519875355,0.0,0.0,0.0,239.92675815553153
177,2023-11-02,241.39838849311968,211.09260799826524,262.82965167272727,241.39838849311968,241.39838849311968,-3.339951594067222,-3.339951594067222,-3.339951594067222,-3.339951594067222,-3.339951594067222,-3.339951594067222,0.0,0.0,0.0,238.05843689905245
178,2023-11-03,241.1897355787203,213.25926486629518,261.74989779843315,241.1897355787203,241.1897355787203,-3.1402132779175695,-3.1402132779175695,-3.1402132779175695,-3.1402132779175695,-3.1402132779175695,-3.1402132779175695,0.0,0.0,0.0,238.04952230080272
179,2023-11-06,240.56377683552216,212.3564507130103,261.04142251861776,240.56377683552216,240.56377683552216,-3.558934146822456,-3.558934146822456,-3.558934146822456,-3.558934146822456,-3.558934146822456,-3.558934146822456,0.0,0.0,0.0,237.0048426886997
180,2023-11-07,240.35512392112275,216.06749695197445,262.56027048772216,240.35512392112275,240.35512392112275,-0.7246710724182555,-0.7246710724182555,-0.7246710724182555,-0.7246710724182555,-0.7246710724182555,-0.7246710724182555,0.0,0.0,0.0,239.6304528487045
181,2023-11-08,240.1464710067234,213.97499439613856,262.63105310518654,240.1464710067234,240.1464710067234,-1.6802832519912227,-1.6802832519912227,-1.6802832519912227,-1.6802832519912227,-1.6802832519912227,-1.6802832519912227,0.0,0.0,0.0,238.46618775473218
182,2023-11-09,239.937818092324,212.35745206539278,259.00768422434464,239.937818092324,239.937818092324,-3.33995159404949,-3.33995159404949,-3.33995159404949,-3.33995159404949,-3.33995159404949,-3.33995159404949,0.0,0.0,0.0,236.5978664982745
183,2023-11-10,239.72916517792459,213.16720303390474,261.70351031611654,239.72916517792459,239.72916517792459,-3.140213277909608,-3.140213277909608,-3.140213277909608,-3.140213277909608,-3.140213277909608,-3.140213277909608,0.0,0.0,0.0,236.588951900015
184,2023-11-13,239.10320634303667,212.41430400535424,258.42516109833036,239.10320634303667,239.10320634303667,-3.558934146833733,-3.558934146833733,-3.558934146833733,-3.558934146833733,-3.558934146833733,-3.558934146833733,0.0,0.0,0.0,235.54427219620294
185,2023-11-14,238.894553398074,214.03377090500024,262.1918835752179,238.894553398074,238.894553398074,-0.724671072415088,-0.724671072415088,-0.724671072415088,-0.724671072415088,-0.724671072415088,-0.724671072415088,0.0,0.0,0.0,238.16988232565893
186,2023-11-15,238.68590045311137,212.06132895163717,259.99019414017,238.68590045311137,238.68590045311137,-1.680283251984492,-1.680283251984492,-1.680283251984492,-1.680283251984492,-1.680283251984492,-1.680283251984492,0.0,0.0,0.0,237.00561720112688
187,2023-11-16,238.47724750814874,211.14607976026363,258.2838644803638,238.47724750814874,238.47724750814874,-3.3399515940538302,-3.3399515940538302,-3.3399515940538302,-3.3399515940538302,-3.3399515940538302,-3.3399515940538302,0.0,0.0,0.0,235.1372959140949
188,2023-11-17,238.2685945631861,211.21871688405747,259.5154326338542,238.2685945631861,238.2685945631861,-3.1402132779116094,-3.1402132779116094,-3.1402132779116094,-3.1402132779116094,-3.1402132779116094,-3.1402132779116094,0.0,0.0,0.0,235.1283812852745
189,2023-11-20,237.64263572829816,211.14218386148363,258.9450500059487,237.64263572829816,237.64263572829816,-3.558934146812294,-3.558934146812294,-3.558934146812294,-3.558934146812294,-3.558934146812294,-3.558934146812294,0.0,0.0,0.0,234.08370158148585
190,2023-11-21,237.43398278333552,212.33456130266148,260.0863312094476,237.43398278333552,237.43398278333552,-0.7246710724119205,-0.7246710724119205,-0.7246710724119205,-0.7246710724119205,-0.7246710724119205,-0.7246710724119205,0.0,0.0,0.0,236.7093117109236
191,2023-11-22,237.22532983837291,211.65215926895925,261.2293745315176,237.22532983837291,237.22532983837291,-1.68028325198514,-1.68028325198514,-1.68028325198514,-1.68028325198514,-1.68028325198514,-1.68028325198514,0.0,0.0,0.0,235.54504658638777
192,2023-11-24,236.80802391629933,209.93215244576473,256.44182755906877,236.80802391629933,236.80802391629933,-3.1402132778936838,-3.1402132778936838,-3.1402132778936838,-3.1402132778936838,-3.1402132778936838,-3.1402132778936838,0.0,0.0,0.0,233.66781063840565
193,2023-11-27,236.18206503318905,208.21257177048594,253.80778203823627,236.18206503318905,236.18206503318905,-3.558934146817397,-3.558934146817397,-3.558934146817397,-3.558934146817397,-3.558934146817397,-3.558934146817397,0.0,0.0,0.0,232.62313088637165
194,2023-11-28,235.97341207215226,209.1146856639901,259.863917418578,235.97341207215226,235.97341207215226,-0.7246710724104922,-0.7246710724104922,-0.7246710724104922,-0.7246710724104922,-0.7246710724104922,-0.7246710724104922,0.0,0.0,0.0,235.24874099974176
195,2023-11-29,235.7647591111155,210.16217911357504,258.3959682689118,235.7647591111155,235.7647591111155,-1.6802832519857884,-1.6802832519857884,-1.6802832519857884,-1.6802832519857884,-1.6802832519857884,-1.6802832519857884,0.0,0.0,0.0,234.0844758591297
196,2023-11-30,235.5561061500787,207.25637166121774,256.1536492589782,235.5561061500787,235.5561061500787,-3.339951594048079,-3.339951594048079,-3.339951594048079,-3.339951594048079,-3.339951594048079,-3.339951594048079,0.0,0.0,0.0,232.21615455603063
197,2023-12-01,235.34745318904191,209.4173671838374,258.15487247545695,235.34745318904191,235.34745318904191,-3.140213277927044,-3.140213277927044,-3.140213277927044,-3.140213277927044,-3.140213277927044,-3.140213277927044,0.0,0.0,0.0,232.20723991111487
198,2023-12-04,234.72149430593157,206.2412486798451,254.40341408179037,234.72149430593157,234.72149430593157,-3.5589341468163282,-3.5589341468163282,-3.5589341468163282,-3.5589341468163282,-3.5589341468163282,-3.5589341468163282,0.0,0.0,0.0,231.16256015911523
199,2023-12-05,234.5128413448948,208.27520694956206,259.1588222314885,234.5128413448948,234.5128413448948,-0.7246710724055865,-0.7246710724055865,-0.7246710724055865,-0.7246710724055865,-0.7246710724055865,-0.7246710724055865,0.0,0.0,0.0,233.78817027248922
200,2023-12-06,234.11877469105298,208.8121631901271,253.82496803121964,234.11877469105298,234.11877469105298,-1.680283251979057,-1.680283251979057,-1.680283251979057,-1.680283251979057,-1.680283251979057,-1.680283251979057,0.0,0.0,0.0,232.4384914390739
201,2023-12-07,233.72470803721123,206.84966820069153,254.44530901055626,233.72470803721123,233.72470803721123,-3.339951594059636,-3.339951594059636,-3.339951594059636,-3.339951594059636,-3.339951594059636,-3.339951594059636,0.0,0.0,0.0,230.3847564431516
202,2023-12-08,233.33064138336943,206.49352610998798,254.63942245161832,233.33064138336943,233.33064138336943,-3.140213277919082,-3.140213277919082,-3.140213277919082,-3.140213277919082,-3.140213277919082,-3.140213277919082,0.0,0.0,0.0,230.19042810545034
203,2023-12-11,232.148441421844,205.07916067158834,252.06871655709145,232.148441421844,232.148441421844,-3.5589341468152593,-3.5589341468152593,-3.5589341468152593,-3.5589341468152593,-3.5589341468152593,-3.5589341468152593,0.0,0.0,0.0,228.58950727502875
204,2023-12-12,231.7543747680022,209.27808870898284,253.65545642029247,231.7543747680022,231.7543747680022,-0.7246710724194212,-0.7246710724194212,-0.7246710724194212,-0.7246710724194212,-0.7246710724194212,-0.7246710724194212,0.0,0.0,0.0,231.02970369558278
205,2023-12-13,231.3603081141604,206.6584112759029,252.85297826216052,231.3603081141604,231.3603081141604,-1.6802832519797046,-1.6802832519797046,-1.6802832519797046,-1.6802832519797046,-1.6802832519797046,-1.6802832519797046,0.0,0.0,0.0,229.6800248621807
206,2023-12-14,230.96624146031863,203.65301193092242,251.6848734918656,230.96624146031863,230.96624146031863,-3.339951594056759,-3.339951594056759,-3.339951594056759,-3.339951594056759,-3.339951594056759,-3.339951594056759,0.0,0.0,0.0,227.62628986626186
207,2023-12-15,230.57217480647682,201.74234385819133,249.34433016600528,230.57217480647682,230.57217480647682,-3.140213277921083,-3.140213277921083,-3.140213277921083,-3.140213277921083,-3.140213277921083,-3.140213277921083,0.0,0.0,0.0,227.43196152855575
208,2023-12-18,229.3899748449514,201.39742561551225,248.91137619566786,229.3899748449514,229.3899748449514,-3.558934146826536,-3.558934146826536,-3.558934146826536,-3.558934146826536,-3.558934146826536,-3.558934146826536,0.0,0.0,0.0,225.83104069812487
209,2023-12-19,228.9959081911096,204.92346806720911,252.72496071476812,228.9959081911096,228.9959081911096,-0.7246710724145148,-0.7246710724145148,-0.7246710724145148,-0.7246710724145148,-0.7246710724145148,-0.7246710724145148,0.0,0.0,0.0,228.2712371186951
210,2023-12-20,228.6018415372678,202.88181555320642,252.3032767343843,228.6018415372678,228.6018415372678,-1.6802832519833917,-1.6802832519833917,-1.6802832519833917,-1.6802832519833917,-1.6802832519833917,-1.6802832519833917,0.0,0.0,0.0,226.92155828528442
211,2023-12-21,228.20777488342603,200.41770593445804,247.3647811007041,228.20777488342603,228.20777488342603,-3.3399515940610995,-3.3399515940610995,-3.3399515940610995,-3.3399515940610995,-3.3399515940610995,-3.3399515940610995,0.0,0.0,0.0,224.86782328936494
212,2023-12-22,227.81370822958425,201.29043192151798,248.82609523794957,227.81370822958425,227.81370822958425,-3.1402132779230842,-3.1402132779230842,-3.1402132779230842,-3.1402132779230842,-3.1402132779230842,-3.1402132779230842,0.0,0.0,0.0,224.67349495166116
213,2023-12-26,226.23744161421703,199.7636771583553,248.1161436984881,226.23744161421703,226.23744161421703,-0.7246710724130869,-0.7246710724130869,-0.7246710724130869,-0.7246710724130869,-0.7246710724130869,-0.7246710724130869,0.0,0.0,0.0,225.51277054180395
